latitude,longitude,altitude,geometry,uwi,lease,operator,fake_number
28.427206,-99.908856,,Point,4.20E+13,STEUBING,PATTERSON ENERGY CORPORATION,57
28.545264,-99.708607,,Point,4.20E+13,WILSON JAMES A ETAL,AMPAK OIL COMPANY,66
28.545264,-99.708607,,Point,4.20E+13,WILSON,AMPAK OIL COMPANY,45
28.575381,-99.504696,,Point,4.20E+13,BASIN-VEARL SNEED,QUATRO OIL & GAS INCORPORATED,39
28.617909,-99.682055,,Point,4.20E+13,MILLER 953,WCS OIL & GAS CORPORATION,93
28.617909,-99.682055,,Point,4.20E+13,MILLER-DRINKARD,WCS OIL & GAS CORPORATION,75
28.567408,-99.48905,,Point,4.20E+13,BASIN-LORI,QUATRO OIL & GAS INCORPORATED,49
28.597149,-99.505867,,Point,4.20E+13,VENUS-WILSON,SABINAL RESOURCES INCORPORATED,42
28.625317,-99.4922,,Point,4.20E+13,BAGGETT J B,TEXAS AMERICAN RESOURCES COMPANY,36
28.602677,-99.536852,,Point,4.20E+13,GROVES S B ESTATE,MCDANIEL COMPANY INCORPORATED THE,65
28.5631,-99.488818,,Point,4.20E+13,BASIN-SHOWDOWN BIG GUN,SHOWDOWN ENERGY CORPORATION,19
28.627599,-99.592212,,Point,4.20E+13,JASIK C,SAGE ENERGY COMPANY,23
28.580699,-99.489166,,Point,4.20E+13,BASIN-LEONA,QUATRO OIL & GAS INCORPORATED,31
28.534832,-99.914712,,Point,4.20E+13,STEWART LORA /B/,HUGHES DAN A COMPANY,66
28.537884,-99.566994,,Point,4.20E+13,89 RANCH,JB OIL & GAS WELL SERVICE,70
28.343482,-99.455621,,Point,4.20E+13,LIGHT RANCH,LIGHTNING OIL COMPANY,19
28.638085,-99.424698,,Point,4.20E+13,BARNHART-THOMPSON,U S ENERCORP LIMITED,64
28.638085,-99.424698,,Point,4.20E+13,CENIZO-ALC UNIT,U S ENERCORP LIMITED,2
28.618866,-99.399975,,Point,4.20E+13,OBREGON,FRIO INCORPORATED,31
28.573104,-99.889627,,Point,4.20E+13,WILLIAMS,HOLLEY OIL COMPANY LLC,89
28.574813,-99.486264,,Point,4.20E+13,BASIN-SHOWDOWN THUNDER GUN,SHOWDOWN ENERGY CORPORATION,39
28.522174,-99.808219,,Point,4.20E+13,WHITECOTTON,PINTO OIL COMPANY,51
28.555525,-99.418023,,Point,4.20E+13,GISE LAWRENCE,NAVAJO EXPLORATION INCORPORATED,86
28.594863,-99.474942,,Point,4.20E+13,STANLEY,KILLAM OIL COMPANY LIMITED,66
28.429132,-99.733769,,Point,4.20E+13,MCCARTY,BELLOWS OPERATING COMPANY LC,35
28.429132,-99.733769,,Point,4.20E+13,MCCARTY,BELLOWS OPERATING COMPANY LC,55
28.608609,-99.523429,,Point,4.20E+13,ROGERS H L,TEXAS AMERICAN RESOURCES COMPANY,57
28.608609,-99.523429,,Point,4.20E+13,ROGERS-JONES UNIT,TEXAS AMERICAN RESOURCES COMPANY,64
28.608609,-99.523429,,Point,4.20E+13,ROJO UNIT,TEXAS AMERICAN RESOURCES COMPANY,97
28.599716,-99.857315,,Point,4.20E+13,PEARSALL-DAVIS,TEXAKOMA OIL & GAS CORPORATION,2
28.600755,-99.622145,,Point,4.20E+13,CAMPBELL,COX & PERKINS EXPLORATION INCORPORATED,8
28.410235,-100.010456,,Point,4.20E+13,TOCQUIGNY R O,VIRTEX OPERATING COMPANY INCORPORATED,45
28.623213,-99.651373,,Point,4.20E+13,CAMPBELL,COX & PERKINS EXPLORATION INCORPORATED,44
28.469971,-99.860008,,Point,4.20E+13,RHODES-STATE,REPUBLIC RESOURCES L L C,97
28.469971,-99.860008,,Point,4.20E+13,RHODES-STATE,REPUBLIC RESOURCES L L C,33
28.604149,-99.615251,,Point,4.20E+13,ELDRIDGE,SAGE ENERGY COMPANY,89
28.604149,-99.615251,,Point,4.20E+13,ELDRIDGE UNIT,SAGE ENERGY COMPANY,29
28.604149,-99.615251,,Point,4.20E+13,ELDRIDGE UNIT,SAGE ENERGY COMPANY,21
28.63419,-99.620183,,Point,4.20E+13,WOODS,RME PETROLEUM COMPANY,20
28.6365,-99.5049,,Point,4.20E+13,JONES E B,TEXAS AMERICAN RESOURCES COMPANY,66
28.584995,-99.472167,,Point,4.20E+13,STANDIFER-STONE,ORYX ENERGY COMPANY,89
28.584995,-99.472167,,Point,4.20E+13,STANDIFER-STONE,RILEY EXPLORATION LLC,42
28.617299,-99.458837,,Point,4.20E+13,HATCH G W,GULF OIL & REFINING COMPANY,11
28.631109,-99.759378,,Point,4.20E+13,AUTUMN UNIT,WHITE MARLIN OPERATING COMPANY LLC,27
28.564858,-99.608846,,Point,4.20E+13,WHITE-FROST UNIT,CHIODO CORPORATION,82
28.507355,-99.77244,,Point,4.20E+13,WILSON,U S OPERATING INCORPORATED,72
28.62426,-99.397704,,Point,4.20E+13,KALLIO R J,MISSION RIVER SYSTEMS INCORPORATED,53
28.582582,-99.669882,,Point,4.20E+13,PEARSALL-BRUNDAGE,VERMILLION PRODUCTION INCORPORATED,29
28.582582,-99.669882,,Point,4.20E+13,PEARSALL-BRUNDAGE,VERMILLION PRODUCTION INCORPORATED,53
28.582582,-99.669882,,Point,4.20E+13,PEARSALL-BRUNDAGE UNIT,VERMILLION PRODUCTION INCORPORATED,20
28.636338,-99.520938,,Point,4.20E+13,JONES E B,TEXAS AMERICAN RESOURCES COMPANY,89
28.604719,-99.488926,,Point,4.20E+13,ROD R J `BOB`,SABINAL RESOURCES INCORPORATED,73
28.584297,-99.467928,,Point,4.20E+13,STANDIFER,JAB OPERATING,73
28.590132,-99.56229,,Point,4.20E+13,PRICE ROBERT,SAGE ENERGY COMPANY,97
28.590132,-99.56229,,Point,4.20E+13,PRICE ROBERT,SAGE ENERGY COMPANY,23
28.607991,-99.416029,,Point,4.20E+13,STRAIT /A/,COX & COX PRODUCTION COMPANY,36
28.614033,-99.574357,,Point,4.20E+13,INTERCOASTAL FARMS UNIT,1776 ENERGY OPERATORS LLC,80
28.614033,-99.574357,,Point,4.20E+13,INTERCOASTAL FARMS UNIT,1776 ENERGY OPERATORS LLC,74
28.634783,-99.596788,,Point,4.20E+13,JASIK C,SAGE ENERGY COMPANY,79
28.596328,-99.491171,,Point,4.20E+13,DUNLAP SAM,SABINAL RESOURCES INCORPORATED,78
28.382162,-100.065502,,Point,4.20E+13,HAMILTON RANCH /50/,HAMILTON J R,16
28.57775,-99.4141,,Point,4.20E+13,EL CID /A/,SOUTH OIL INCORPORATED,77
28.515953,-100.0115,,Point,4.20E+13,HAMILTON J R,EXXCEL OPERATING COMPANY,100
28.601625,-99.411808,,Point,4.20E+13,STRAIT /B/,V A C PETROLEUM INCORPORATED,14
28.595056,-99.500024,,Point,4.20E+13,VENUS-WILSON UNIT,GOLDEN CHILD INCORPORATED,71
28.611182,-99.606581,,Point,4.20E+13,NANCE O N,SAGE ENERGY COMPANY,87
28.536718,-99.576176,,Point,4.20E+13,MUSTANG,OASIS PETROLEUM CORPORATION,16
28.509507,-99.836496,,Point,4.20E+13,BARKER BRUCE ET AL,DAVIS FRANK W II,66
28.59554,-99.50911,,Point,4.20E+13,FROST NATIONAL BANK TRUST,MCDANIEL COMPANY INCORPORATED THE,99
28.613177,-99.439199,,Point,4.20E+13,CONTINENTAL CORP,LONE STAR OPERATING INCORPORATED,2
28.582913,-99.486903,,Point,4.20E+13,STANDIFER DOYLE EST,BOTASCH OPERATING LIMITED LIABILITY CORP,77
28.620738,-99.485345,,Point,4.20E+13,BAGGETT JOHN B,OMNI OPERATING COMPANY,52
28.60413,-99.42004,,Point,4.20E+13,BOWERS RUTH M,BRYMER JACK CONTRACTOR SERVICE,53
28.377452,-99.868546,,Point,4.20E+13,BRISCOE (CARLA),RIM OPERATING INCORPORATED,56
28.442101,-99.889702,,Point,4.20E+13,BERDOLL,VIRTEX OPERATING COMPANY INCORPORATED,52
28.637622,-99.529778,,Point,4.20E+13,JONES E B,TEXAS AMERICAN RESOURCES COMPANY,72
28.553686,-99.455657,,Point,4.20E+13,MAX,BIG WELLS ENERGY CORPORATION,57
28.608317,-99.505351,,Point,4.20E+13,HUCK C C,TEXAS AMERICAN RESOURCES COMPANY,27
28.632203,-99.461578,,Point,4.20E+13,BARNHART-THOMPSON,CHESAPEAKE OPERATING LLC,41
28.617927,-99.413025,,Point,4.20E+13,HERRMANN,DALE OPERATING COMPANY,69
28.606226,-99.461275,,Point,4.20E+13,HATCH G W,GULF OIL & REFINING COMPANY,5
28.463815,-99.846079,,Point,4.20E+13,FROST NATIONAL BANK,TEXAS ENERGY SERVICES LLC,29
28.575645,-99.676252,,Point,4.20E+13,DIMMIT-PADILLA,TEXAKOMA OIL & GAS CORPORATION,52
28.622527,-99.497483,,Point,4.20E+13,BAGGETT J B,TEXAS AMERICAN RESOURCES COMPANY,3
28.622527,-99.497483,,Point,4.20E+13,BAGGETT J B-JONES RE,TEXAS AMERICAN RESOURCES COMPANY,5
28.53783,-99.748582,,Point,4.20E+13,BOWMAN RANCH,SEAGO PET,68
28.59475,-99.66447,,Point,4.20E+13,MOORE-BUSH UNIT,WCS OIL & GAS CORPORATION,67
28.558964,-99.842263,,Point,4.20E+13,FEDERAL ENERGY GARDNER,KINLAW OIL CORPORATION,70
28.602323,-99.501427,,Point,4.20E+13,BAGGETT JOHN B,ROYAL OIL & GAS CORPORATION,91
28.634347,-99.434591,,Point,4.20E+13,BARNHART CO-HARRY F THOMPSON,CHESAPEAKE OPERATING LLC,78
28.628152,-99.543824,,Point,4.20E+13,BLALACK ALVIN,ORYX ENERGY COMPANY,50
28.57235,-99.437713,,Point,4.20E+13,SISTER SUE,BRYMER JACK CONTRACTOR SERVICE,58
28.57209,-99.634084,,Point,4.20E+13,AV-TECH BOST,PRIME OPERATING COMPANY,99
28.57209,-99.634084,,Point,4.20E+13,BOST,PRIME OPERATING COMPANY,69
28.601627,-99.672869,,Point,4.20E+13,BRUNDAGE-HUFFMAN,CRIMSON EXPLORATION OPERATING INC,36
28.601627,-99.672869,,Point,4.20E+13,HUFFMAN UNIT,CRIMSON EXPLORATION OPERATING INC,40
28.633056,-99.553889,,Point,4.20E+13,HEITZ BROOKS M /A/ UN,HAWTHORN ENERGY PARTNERS LLC,38
28.633056,-99.553889,,Point,4.20E+13,HEITZ,HAWTHORN ENERGY PARTNERS LLC,20
28.631101,-99.43325,,Point,4.20E+13,BARNHART CO - THOMPSON HARRY F,U S ENERCORP LIMITED,80
28.641426,-99.613531,,Point,4.20E+13,WOODS MCRAE,BERENERGY CORPORATION,10
28.613626,-99.472902,,Point,4.20E+13,STRAIT,SEDCO RESOURCES INCORPORATED,69
28.600729,-99.534097,,Point,4.20E+13,BOYD G G,SAGE ENERGY COMPANY,27
28.406694,-99.662277,,Point,4.20E+13,STUMBERG RANCH,TEXOKAN OPERATING INC,100
28.610694,-99.566804,,Point,4.20E+13,HAYDEN W F ETAL UN,ORYX ENERGY COMPANY,82
28.630481,-99.533174,,Point,4.20E+13,JONES E B,TEXAS AMERICAN RESOURCES COMPANY,90
28.57796,-99.427997,,Point,4.20E+13,EL CID `B`,FIRST ROCK INCORPORATED,72
28.60767,-99.51044,,Point,4.20E+13,HUCK-HARRINGTON UNIT,TEXAS AMERICAN RESOURCES COMPANY,1
28.346974,-99.647134,,Point,4.20E+13,WHATABURGER,THALMANN DAVID VAC SERVICE INCORPORATED,23
28.633098,-99.537284,,Point,4.20E+13,GEORGE BURTON O JR,1776 ENERGY OPERATORS LLC,28
28.635204,-99.579143,,Point,4.20E+13,KINNARD OLGA,TEXAS AMERICAN RESOURCES COMPANY,50
28.613941,-99.404204,,Point,4.20E+13,OXFORD-STRAIT,EXXCEL OPERATING COMPANY,90
28.635514,-99.654099,,Point,4.20E+13,TORTUGA,CRIMSON EXPLORATION OPERATING INC,22
28.635514,-99.654099,,Point,4.20E+13,TORTUGA A UNIT,CRIMSON EXPLORATION OPERATING INC,100
28.626871,-99.517902,,Point,4.20E+13,JONES E B,TEXAS AMERICAN RESOURCES COMPANY,98
28.589244,-99.536833,,Point,4.20E+13,PRICE ROBERT /A/,TEXAS AMERICAN RESOURCES COMPANY,93
28.589244,-99.536833,,Point,4.20E+13,ROBERT PRICE -A- 1 UNIT,TEXAS AMERICAN RESOURCES COMPANY,28
28.630545,-99.583157,,Point,4.20E+13,ROBERTSON K E ETAL UNIT,TEXAS AMERICAN RESOURCES COMPANY,31
28.627576,-99.439496,,Point,4.20E+13,HATCH RANCH,BHEC CORPORATION,94
28.624043,-99.621914,,Point,4.20E+13,MCRAE/WOODS,HAWTHORN ENERGY PARTNERS LLC,70
28.624043,-99.621914,,Point,4.20E+13,DIMMIT WOODS,HAWTHORN ENERGY PARTNERS LLC,96
28.637243,-99.562487,,Point,4.20E+13,BATY-HEITZ UNIT,BARQUERO ENERGY SERVICES LLC,96
28.637243,-99.562487,,Point,4.20E+13,BATY,BARQUERO ENERGY SERVICES LLC,50
28.469857,-99.642418,,Point,4.20E+13,NEEDMORE RANCH,ORYX ENERGY COMPANY,40
28.607033,-99.545424,,Point,4.20E+13,GROVES S B ESTATE,MCDANIEL COMPANY INCORPORATED THE,11
28.635735,-99.632683,,Point,4.20E+13,WOODS,HAWTHORN ENERGY PARTNERS LLC,53
28.626509,-99.575226,,Point,4.20E+13,KINNARD ETAL,ORYX ENERGY COMPANY,30
28.626509,-99.575226,,Point,4.20E+13,KINNARD,RILEY EXPLORATION LLC,5
28.625273,-99.615937,,Point,4.20E+13,AV-TECH BELL,RME PETROLEUM COMPANY,29
28.635795,-99.591784,,Point,4.20E+13,JASIK,SAGE ENERGY COMPANY,58
28.573004,-99.691637,,Point,4.20E+13,RALPH,AMPAK OIL COMPANY,89
28.603774,-99.553874,,Point,4.20E+13,HAYDEN W F ETAL UN,ORYX ENERGY COMPANY,72
28.60105,-99.583006,,Point,4.20E+13,PRICE ROBERT,TEXAS AMERICAN RESOURCES COMPANY,18
28.578383,-99.545381,,Point,4.20E+13,BOYD G G,SAGE ENERGY COMPANY,59
28.586389,-99.584167,,Point,4.20E+13,BRYMER,KILLAM OIL COMPANY LIMITED,92
28.586389,-99.584167,,Point,4.20E+13,BRYMER UNIT,KILLAM OIL COMPANY LIMITED,79
28.586389,-99.584167,,Point,4.20E+13,BRYMER UNIT,KILLAM OIL COMPANY LIMITED,2
28.622098,-99.566586,,Point,4.20E+13,JAMES PHILLIP C ETAL UNIT,TEXAS AMERICAN RESOURCES COMPANY,70
28.572286,-99.600591,,Point,4.20E+13,FRIESENHAHN-STRAIT UNIT,MCDANIEL COMPANY INCORPORATED THE,55
28.371726,-100.065966,,Point,4.20E+13,HAMILTON /C/,SEAGULL OPERATING COMPANY INCORPORATED,55
28.592529,-99.546124,,Point,4.20E+13,PRICE ROBERT /A/,TEXAS AMERICAN RESOURCES COMPANY,63
28.592529,-99.546124,,Point,4.20E+13,PRICE ROBERT A,TEXAS AMERICAN RESOURCES COMPANY,45
28.630171,-99.460736,,Point,4.20E+13,HATCH G W /C/,TEXAKOMA OIL & GAS CORPORATION,78
28.574444,-99.586944,,Point,4.20E+13,BOWLES-NANCE UNIT,CHESAPEAKE OPERATING LLC,13
28.606836,-99.579122,,Point,4.20E+13,KINNARD-MCCLARTY UNIT,SAGE ENERGY COMPANY,67
28.606836,-99.579122,,Point,4.20E+13,KINNARD-MCCLARTY UNIT,SAGE ENERGY COMPANY,32
28.622034,-99.451869,,Point,4.20E+13,BIG WELLS,TEXAKOMA OIL & GAS CORPORATION,91
28.577187,-99.584001,,Point,4.20E+13,BRYMER,KILLAM OIL COMPANY LIMITED,98
28.577404,-99.693266,,Point,4.20E+13,FRIESENHAHN ELMO UN,OMNI PETROLEUM CORPORATION,70
28.630061,-99.566406,,Point,4.20E+13,IRISH-GREGG UNIT,ORYX ENERGY COMPANY,44
28.586414,-99.565887,,Point,4.20E+13,FROST NATL BANK 69,MCDANIEL COMPANY INCORPORATED THE,89
28.586414,-99.565887,,Point,4.20E+13,FROST NATL BANK,HAWTHORN ENERGY PARTNERS LLC,90
28.56575,-99.675274,,Point,4.20E+13,BARBARA,DIMMIT COUNTY SWD LLC,39
28.560228,-99.695167,,Point,4.20E+13,JAMES,AMPAK OIL COMPANY,86
28.560228,-99.695167,,Point,4.20E+13,JAMES,AMPAK OIL COMPANY,38
28.529275,-99.741451,,Point,4.20E+13,LITTLE SONNY,INGRAM OIL & GAS INCORPORATED,99
28.641037,-99.574954,,Point,4.20E+13,KINNARD OLGA,TEXAS AMERICAN RESOURCES COMPANY,32
28.62982,-99.550926,,Point,4.20E+13,BLALACK ALVIN,ORYX ENERGY COMPANY,38
28.566688,-99.719239,,Point,4.20E+13,BIG KAHUNA,HAWTHORN ENERGY PARTNERS LLC,88
28.37745,-99.868872,,Point,4.20E+13,BRISCOE,RME PETROLEUM COMPANY,31
28.494061,-99.808617,,Point,4.20E+13,WILSON UNIT,HAWTHORN ENERGY PARTNERS LLC,79
28.224642,-100.068716,,Point,4.20E+13,WEST,APACHE CORPORATION,33
28.593952,-99.623653,,Point,4.20E+13,WILLERSON UNIT,SAGE ENERGY COMPANY,70
28.606714,-99.59438,,Point,4.20E+13,NANCE UNIT,SAGE ENERGY COMPANY,52
28.55287,-100.083424,,Point,4.20E+13,COMANCHE RANCH,CMR ENERGY LIMITED PARNERSHIP,47
28.602296,-100.007003,,Point,4.20E+13,VIVIAN G W,EL TORO RESOURCES LLC,31
28.553139,-100.088005,,Point,4.20E+13,COMANCHE RANCH,CMR ENERGY LIMITED PARNERSHIP,99
28.58634,-99.95888,,Point,4.20E+13,KOTHMAN I O K,EL TORO RESOURCES LLC,93
28.614682,-100.020317,,Point,4.20E+13,MYERS,EL TORO RESOURCES LLC,44
28.590995,-100.02738,,Point,4.20E+13,COVERT F M,EL TORO RESOURCES LLC,99
28.581661,-99.98125,,Point,4.20E+13,KOTHMAN,EL TORO RESOURCES LLC,9
28.598996,-100.029049,,Point,4.20E+13,COMANCHE RANCH,CMR ENERGY LIMITED PARNERSHIP,45
28.599727,-99.990133,,Point,4.20E+13,OMEARA,EL TORO RESOURCES LLC,41
28.580011,-99.97022,,Point,4.20E+13,KOTHMAN,EL TORO RESOURCES LLC,76
28.630064,-99.613076,,Point,4.20E+13,DIMMIT-WOOD,SAGE ENERGY COMPANY,43
28.587313,-99.969797,,Point,4.20E+13,WEBB F J UNIT 1,EL TORO RESOURCES LLC,78
28.4805,-99.886967,,Point,4.20E+13,REYES GAS UNIT,GENESIS WELL SERVICE,38
28.4805,-99.886967,,Point,4.20E+13,REYES,GENESIS WELL SERVICE,85
28.606742,-99.951875,,Point,4.20E+13,KOTHMAN I O K,EL TORO RESOURCES LLC,9
28.57725,-99.977928,,Point,4.20E+13,KOTHMAN I O K,EL TORO RESOURCES LLC,51
28.47882,-99.892353,,Point,4.20E+13,REYES UNIT 2,GENESIS WELL SERVICE,3
28.548327,-99.995615,,Point,4.20E+13,HAMILTON RANCH,HAMILTON CLAY,55
28.564631,-100.002514,,Point,4.20E+13,COVERT,EL TORO RESOURCES LLC,85
28.619167,-99.635833,,Point,4.20E+13,DIMMIT-WOOD UNIT,EXCO OPERATING COMPANY LP,63
28.583858,-100.039417,,Point,4.20E+13,COMANCHE RANCH,EL TORO RESOURCES LLC,39
28.613611,-99.912778,,Point,4.20E+13,SPEER,EXCO OPERATING COMPANY LP,33
28.613611,-99.912778,,Point,4.20E+13,SPEER,EXCO OPERATING COMPANY LP,16
28.59424,-99.88768,,Point,4.20E+13,TROTTER,TXCO RESOURCES INCORPORATED,27
28.48762,-100.00201,,Point,4.20E+13,LATHAM-MCNIGHT,EL TORO RESOURCES LLC,3
28.616106,-99.888309,,Point,4.20E+13,TROTTER-HARVEY,NEWFIELD EXPLORATION,52
28.61067,-99.8644,,Point,4.20E+13,TROTTER,NEWFIELD EXPLORATION,38
28.53035,-99.563995,,Point,4.20E+13,89 RANCH,JB OIL & GAS WELL SERVICE,46
28.413864,-99.983608,,Point,4.20E+13,SHOOK,EL TORO RESOURCES LLC,33
28.554953,-100.106288,,Point,4.20E+13,COMANCHE RANCH,CMR ENERGY LIMITED PARNERSHIP,47
28.6207,-99.79162,,Point,4.20E+13,CANNAN,CML EXPLORATION LIMITED LIABILITY CORP,48
28.636921,-99.806564,,Point,4.20E+13,WAGNER FARMS,PRIME OPERATING COMPANY,40
28.598889,-99.956117,,Point,4.20E+13,KOTHMAN,EL TORO RESOURCES LLC,88
28.629711,-99.67515,,Point,4.20E+13,TORTUGA C UNIT,CRIMSON EXPLORATION OPERATING INC,36
28.624198,-100.014435,,Point,4.20E+13,MYERS,EL TORO RESOURCES LLC,94
28.566111,-99.969444,,Point,4.20E+13,KOTHMANN,SAGE ENERGY COMPANY,87
28.579395,-100.017455,,Point,4.20E+13,COVERT F M,EL TORO RESOURCES LLC,10
28.558959,-100.091375,,Point,4.20E+13,COMANCHE RANCH,CMR ENERGY LIMITED PARNERSHIP,78
28.606748,-100.075683,,Point,4.20E+13,COMANCHE RANCH,EL TORO RESOURCES LLC,18
28.335027,-99.718089,,Point,4.20E+13,BRISCOE CATARINA RANCH,SN EF MAVERICK LLC,39
28.603793,-99.815707,,Point,4.20E+13,ESPANTOSA LAKE UNIT,EXCO OPERATING COMPANY LP,12
28.249236,-100.050934,,Point,4.20E+13,SAN PEDRO RANCH,SN EF MAVERICK LLC,54
28.299842,-99.872378,,Point,4.20E+13,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,33
28.490556,-99.713055,,Point,4.20E+13,BOWMAN,CML EXPLORATION LIMITED LIABILITY CORP,83
28.524564,-99.807187,,Point,4.20E+13,WHITECOTTON UNIT,EXCO OPERATING COMPANY LP,53
28.252395,-100.088361,,Point,4.20E+13,SAN PEDRO RANCH,SN EF MAVERICK LLC,1
28.588333,-99.94,,Point,4.20E+13,BRAY,EXCO OPERATING COMPANY LP,55
28.48635,-99.668676,,Point,4.20E+13,BOWMAN,BOTASCH OPERATING LIMITED LIABILITY CORP,7
28.623611,-99.731667,,Point,4.20E+13,ALLEE,EXCO OPERATING COMPANY LP,3
28.633636,-99.794517,,Point,4.20E+13,PRESTAGE,PRIME OPERATING COMPANY,4
28.611391,-99.742222,,Point,4.20E+13,ALLEE-BOWMAN UNIT,EXCO OPERATING COMPANY LP,5
28.558552,-99.665801,,Point,4.20E+13,BRUNDAGE-IVY UNIT,SAGE ENERGY COMPANY,100
28.452783,-99.8743,,Point,4.20E+13,CASTELLAW-HUNDLEY,GENESIS WELL SERVICE,43
28.6306,-100.036089,,Point,4.20E+13,MYERS,EL TORO RESOURCES LLC,16
28.568056,-99.790278,,Point,4.20E+13,FLYING G,CML EXPLORATION LIMITED LIABILITY CORP,63
28.569722,-99.810833,,Point,4.20E+13,CIRCLE `T`,CML EXPLORATION LIMITED LIABILITY CORP,25
28.552778,-99.6125,,Point,4.20E+13,HARPER,BOTASCH OPERATING LIMITED LIABILITY CORP,55
28.516139,-99.652595,,Point,4.20E+13,LA ROSITA,CML EXPLORATION LIMITED LIABILITY CORP,27
28.585209,-99.802413,,Point,4.20E+13,WARD-RIHA,EXCO OPERATING COMPANY LP,11
28.562164,-99.645243,,Point,4.20E+13,WINTON UNIT,CHESAPEAKE OPERATING LLC,35
28.346682,-100.090542,,Point,4.20E+13,SHAPE RANCH,SN EF MAVERICK LLC,91
28.603894,-99.993692,,Point,4.20E+13,OMEARA-WEBB 687 UNIT,EL TORO RESOURCES LLC,52
28.610556,-99.785556,,Point,4.20E+13,FGP,CML EXPLORATION LIMITED LIABILITY CORP,21
28.342475,-99.729883,,Point,4.20E+13,BRISCOE CATARINA RANCH,SN EF MAVERICK LLC,8
28.618,-99.444,,Point,4.20E+13,HATCH,STONEGATE PRODUCTION COMPANY LLC,13
28.292228,-99.859567,,Point,4.20E+13,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,2
28.556389,-99.815,,Point,4.20E+13,MORELAND,CML EXPLORATION LIMITED LIABILITY CORP,38
28.3682,-100.0126,,Point,4.20E+13,LA BANDERA RANCH,SN EF MAVERICK LLC,68
28.373488,-99.401124,,Point,4.20E+13,BRISCOE COCHINA EAST RANCH,SN EF MAVERICK LLC,15
28.406628,-99.420877,,Point,4.20E+13,BRISCOE COCHINA EAST RANCH,SN EF MAVERICK LLC,57
28.543056,-99.715278,,Point,4.20E+13,MOLAK,CML EXPLORATION LIMITED LIABILITY CORP,47
28.322686,-99.709461,,Point,4.20E+13,BEINHORN RANCH,SN EF MAVERICK LLC,24
28.491867,-99.989375,,Point,4.20E+13,BRISCOE-MCKNIGHT,EL TORO RESOURCES LLC,79
28.247416,-100.089105,,Point,4.20E+13,SAN PEDRO RANCH,SN EF MAVERICK LLC,89
28.282008,-99.862292,,Point,4.20E+13,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,58
28.400919,-99.972989,,Point,4.20E+13,SHOOK,SEA EAGLE FORD LLC,59
28.521183,-99.67703,,Point,4.20E+13,SUGARLAND,CML EXPLORATION LIMITED LIABILITY CORP,29
28.369555,-99.923222,,Point,4.20E+13,SOUTH SPUR RANCH,SN EF MAVERICK LLC,12
28.385373,-100.037221,,Point,4.20E+13,LA BANDERA RANCH,SN EF MAVERICK LLC,14
28.540278,-99.876111,,Point,4.20E+13,TRIPLITT UNIT,CML EXPLORATION LIMITED LIABILITY CORP,99
28.306546,-99.910562,,Point,4.20E+13,ROGERS DENTONIO RANCH,SN EF MAVERICK LLC,86
28.295083,-99.853605,,Point,4.20E+13,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,34
28.299039,-99.848094,,Point,4.20E+13,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,65
28.301228,-99.692392,,Point,4.20E+13,BEINHORN RANCH,SN EF MAVERICK LLC,49
28.588605,-99.51706,,Point,4.20E+13,BOWMAN `A`,TEXAS AMERICAN RESOURCES COMPANY,2
28.346421,-99.719785,,Point,4.20E+13,BRISCOE CATARINA RANCH,SN EF MAVERICK LLC,43
28.295185,-99.853256,,Point,4.20E+13,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,35
28.531389,-99.728333,,Point,4.20E+13,BERMUDA,CML EXPLORATION LIMITED LIABILITY CORP,91
28.5433,-99.798338,,Point,4.20E+13,OPA UNIT,CML EXPLORATION LIMITED LIABILITY CORP,10
28.509281,-99.969706,,Point,4.20E+13,BRISCOE-MCKNIGHT,EL TORO RESOURCES LLC,65
28.347028,-100.091861,,Point,4.20E+13,FOGMT,SN EF MAVERICK LLC,20
28.220456,-99.736,,Point,4.20E+13,COTULLA,LEWIS PETROLEUM PROPERTIES INCORPORATED,50
28.374772,-99.559892,,Point,4.20E+13,DIAMOND H STATE,SN EF MAVERICK LLC,12
28.40368,-99.501632,,Point,4.20E+13,BRISCOE COCHINA WEST RANCH,SN EF MAVERICK LLC,93
28.2638,-99.599294,,Point,4.20E+13,BRIGGS,MURPHY EXPLORATION & PRODUCTION CO-USA,81
28.372229,-99.940351,,Point,4.20E+13,SOUTH SPUR STATE,SN EF MAVERICK LLC,62
28.37683,-99.532084,,Point,4.20E+13,DIAMOND H RANCH,SN EF MAVERICK LLC,66
28.405906,-99.421619,,Point,4.20E+13,BRISCOE COCHINA EAST RANCH,SN EF MAVERICK LLC,35
28.535211,-99.659,,Point,4.20E+13,VERNA,CML EXPLORATION LIMITED LIABILITY CORP,86
28.301169,-99.692392,,Point,4.20E+13,BEINHORN RANCH,SN EF MAVERICK LLC,5
28.521447,-99.406624,,Point,4.20E+13,LAZY A COTULLA,CHESAPEAKE OPERATING LLC,57
28.348782,-99.887141,,Point,4.20E+13,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,36
28.400255,-99.425274,,Point,4.20E+13,BRISCOE COCHINA EAST RANCH,SN EF MAVERICK LLC,84
